Departure_Date,Group_Number,Pre-order_Date,Sex,Age,Region,Pre-order_Count,Has_NaN_Sex,Has_NaN_Age,Has_NaN_Residence,Is_Female,Is_30s,Is_China,quantity,sales,engaged,Sales_in_real,Quantity_in_real,Diff_Dep_Pre
2024-06-06,2,2024-06-04,Female,30s,China,5,0,0,0,1,1,1,1.0,5200.0,1.0,15780.0,7.0,2
2024-06-06,1,2024-06-03,Male,30s,Other,2,0,0,0,0,1,0,0.0,0.0,0.0,68260.0,10.0,3
2024-06-06,1,2024-06-04,Male,30s,Other,10,0,0,0,0,1,0,0.0,0.0,0.0,56160.0,12.0,2
2024-06-06,1,2024-06-04,Male,30s,Other,1,0,0,0,0,1,0,0.0,0.0,0.0,27700.0,7.0,2
2024-06-06,2,2024-05-31,Female,30s,China,15,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,6
2024-06-06,3,2024-06-04,Male,20s,China,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-06,2,2024-06-04,Female,60s,Japan,1,0,0,0,1,0,0,0.0,0.0,0.0,45700.0,11.0,2
2024-06-06,1,2024-06-05,Female,20s,China,10,0,0,0,1,0,1,0.0,0.0,0.0,34300.0,14.0,1
2024-06-06,1,2024-06-04,Male,30s,China,1,0,0,0,0,1,1,0.0,0.0,0.0,34959.0,13.0,2
2024-06-06,3,2024-06-04,Male,40s,China,1,0,0,0,0,0,1,0.0,0.0,0.0,39840.0,39.0,2
2024-06-06,1,2024-06-02,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,118820.0,28.0,4
2024-06-06,2,2024-06-01,Female,40s,China,6,0,0,0,1,0,1,0.0,0.0,0.0,77051.0,20.0,5
2024-06-06,1,2024-06-04,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,17680.0,4.0,2
2024-06-06,1,2024-06-02,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,15000.0,1.0,4
2024-06-06,3,2024-05-30,Female,50s,Taiwan,6,0,0,0,1,0,0,0.0,0.0,0.0,8720.0,6.0,7
2024-06-06,1,2024-06-05,Male,40s,China,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1
2024-06-06,3,2024-06-05,Female,30s,Japan,2,0,0,0,1,1,0,1.0,4940.0,1.0,39618.0,9.0,1
2024-06-06,2,2024-06-03,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3
2024-06-06,1,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,108000.0,7.0,2
2024-06-06,2,2024-06-05,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,3200.0,4.0,1
2024-06-06,1,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,17690.0,9.0,2
2024-06-06,2,2024-06-04,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,40200.0,8.0,2
2024-06-06,1,2024-05-19,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,9698.0,11.0,18
2024-06-06,1,2024-06-04,Female,30s,China,1,0,0,0,1,1,1,0.0,0.0,0.0,4919.0,2.0,2
2024-06-06,2,2024-06-03,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,58000.0,6.0,3
2024-06-06,1,2024-05-26,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,16840.0,4.0,11
2024-06-06,2,2024-06-01,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,44700.0,12.0,5
2024-06-06,3,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,62520.0,12.0,4
2024-06-06,1,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,60417.0,41.0,4
2024-06-06,2,2024-05-30,,,,4,1,1,1,0,0,0,0.0,0.0,0.0,6100.0,5.0,7
2024-06-06,3,2024-05-29,,,,3,1,1,1,0,0,0,0.0,0.0,0.0,47700.0,10.0,8
2024-06-06,3,2024-05-27,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,11040.0,4.0,10
2024-06-06,3,2024-06-04,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,24873.0,12.0,2
2024-06-06,3,2024-06-04,Male,40s,China,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2
2024-06-06,2,2024-06-04,,,,5,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2
2024-06-06,1,2024-06-02,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,13580.0,2.0,4
2024-06-06,1,2024-06-05,,,,2,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1
2024-06-06,1,2024-06-05,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,38058.0,21.0,1
2024-06-06,1,2024-06-02,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,29339.0,11.0,4
2024-06-06,1,2024-06-05,,,,6,1,1,1,0,0,0,0.0,0.0,0.0,40000.0,3.0,1
2024-06-06,2,2024-06-01,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,28679.0,31.0,5
2024-06-06,2,2024-06-04,,,,10,1,1,1,0,0,0,0.0,0.0,0.0,81440.0,41.0,2
